,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy
2533,상의,긴소매 티셔츠,SP 세인트 클럽 롱 슬리브-화이트,2023030664,0,0,2,1.0,"('19~23세', 0)",2300.0,10762,43200.0,10,5.0,4.8,406,1900.0
2534,상의,후드 티셔츠,유니브 후드(네이비),CB21AFHBG,1,0,0,0.0,"('19~23세', 0)",4900.0,3150,50700.0,35,5.0,4.9,130,400.0
2535,상의,니트/스웨터,라운드 니트 - 브라운,ene22f/S143,0,0,0,,"(0, 0)",250.0,41,8900.0,66,5.0,3.6,5,
2536,상의,후드 티셔츠,MILLION CHEERS 특양면 후드,B1 - Black,0,0,0,1.0,"('~18세', 0)",2900.0,3908,34900.0,34,6.0,4.7,42,250.0
2537,상의,니트/스웨터,캐시미어 벨 슬리브 브이넥 풀오버_3COLOR,5005787088,0,0,1,1.0,"('24~28세', 0)",1600.0,767,99000.0,0,5.0,4.8,16,50.0
2538,상의,긴소매 티셔츠,G트위드 박스티 베이지,0,0,0,0,0.0,"('19~23세', 0)",2000.0,1453,36000.0,31,6.0,4.7,91,450.0
2539,스포츠/용품,상의,여성요가복 코튼 슬림 랩후드 3TT3342,3TT3342,0,0,1,,"('24~28세', 0)",950.0,126,30000.0,25,5.0,,0,
2540,상의,니트/스웨터,리버시블 사이드 컷 니트_블루,23SS1_01,0,0,0,0.0,"('24~28세', 0)",6300.0,429,39200.0,60,5.0,5.0,4,50.0
2541,상의,맨투맨/스웨트셔츠,DIADORA X VIVASTUDIO DOUBLE TEAM BASKETBALL CREWNECK [BLACK],VLRFCTMU01EBKA,0,0,0,0.0,"('19~23세', 0)",2500.0,605,55300.0,30,5.0,4.9,11,50.0
2542,상의,후드 티셔츠,공용 휴 스포티 후드 티셔츠_100(10380-031-631-11),10380-031-631-11,0,0,0,0.0,"('~18세', 0)",1300.0,233,19000.0,73,5.0,4.8,5,50.0
2543,상의,맨투맨/스웨트셔츠,N234USW950 폴리카터 스몰 로고 풀기모 맨투맨 CRYSTAL BEIGE,N234USW950,0,0,0,0.0,"('40세~', 0)",3100.0,119,79000.0,11,5.0,4.6,20,100.0
2544,상의,맨투맨/스웨트셔츠,어슬레틱 트랙 카라 맨투맨 MKT101 [BURGUNDY],MKT101BU,0,0,2,0.0,"('19~23세', 0)",3700.0,1462,46800.0,36,5.0,5.0,33,150.0
2545,상의,후드 티셔츠,NOI825 V넥 프린팅 후드티 (차콜),NOI825,1,0,1,1.0,"('19~23세', 0)",1900.0,6391,55000.0,20,15.0,4.8,230,650.0
2546,상의,맨투맨/스웨트셔츠,빌리브 아플리케 맨투맨(블랙),W15TS033,0,0,0,,"(0, 0)",150.0,26,10900.0,72,5.0,4.9,7,
2547,상의,맨투맨/스웨트셔츠,UNISEX CUPID CAMPUS SWEATSHIRT FRENCH NAVY_M_UDTS4A102N2,UDTS4A102N2_M,0,0,0,0.0,"('24~28세', 0)",1800.0,859,65550.0,5,7.0,,119,250.0
2548,상의,셔츠/블라우스,조이 벨로아 셔츠 [PINK],Z23FTP14PK,0,0,1,,"('~18세', 0)",2100.0,717,40000.0,50,5.0,4.7,3,
2549,상의,맨투맨/스웨트셔츠,Casual graphic sweatshirt - cream/khaki,BT23WTS001CRMF,1,0,1,1.0,"('24~28세', 0)",5200.0,1809,96000.0,0,20.0,5.0,19,50.0
2550,상의,니트/스웨터,소프트 베이직 오버핏 니트 MNT107 [KHAKI],MNT107KK,0,0,2,0.0,"('24~28세', 0)",6100.0,1122,39300.0,40,5.0,4.9,50,250.0
2551,상의,맨투맨/스웨트셔츠,[ASIA] Reverse Weave® 115 (블루택) 기모 스웨트셔츠 (NORMAL GREY) CKTS3F306G2,CKTS3F306G2,1,0,2,0.0,"('34~39세', 0)",2400.0,328,127200.0,20,6.0,4.9,8,50.0
2552,상의,셔츠/블라우스,STRIPE SLIM SHIRT PINK,23OFWTP01PKF,0,0,1,1.0,"('24~28세', 0)",2000.0,1035,82000.0,0,5.0,5.0,1,
2553,상의,반소매 티셔츠,C DIAGONAL HEMLINE T-SHIRT_BLACK,CU2312TS006MBB,0,0,1,1.0,"('19~23세', 0)",3400.0,2673,35100.0,10,5.0,4.8,92,350.0
2554,상의,기타 상의,마이크로플리스 반집업 맨투맨 우먼 BEIGE,K2423LFSC6BEI,0,0,1,,"('~18세', 0)",1100.0,723,119000.0,0,5.0,4.4,12,
2555,상의,후드 티셔츠,83플래그 후드티(M.그레이),NHD3313MGZ,1,0,0,0.0,"('34~39세', 0)",4100.0,897,53400.0,40,6.0,4.9,73,250.0
2556,상의,후드 티셔츠,OBLIQUE POCKET HOODY IN BLACK,MK239OTS066MBB,0,0,2,1.0,"('24~28세', 0)",3900.0,785,118400.0,20,6.0,5.0,9,50.0
2558,상의,니트/스웨터,캔들 니트 롱 슬리브 티셔츠_블랙(NG2ESUK603A),NG2ESUK603ABK,0,0,0,,"('24~28세', 0)",1000.0,215,71100.0,10,6.0,,0,
2559,상의,니트/스웨터,루나니트집업 2color,HN9CD005C,0,0,1,1.0,"('24~28세', 0)",7300.0,2524,55200.0,20,7.0,4.8,28,150.0
2560,상의,긴소매 티셔츠,브이넥 긴팔 티셔츠 블랙,ACT23012,0,0,1,1.0,"('19~23세', 0)",1300.0,1452,15900.0,50,5.0,4.7,43,200.0
2561,상의,반소매 티셔츠,말티즈 아카이브 라인 그래픽 반팔티셔츠 화이트,YK23HSTS12,0,0,2,1.0,"('24~28세', 0)",1900.0,13596,29400.0,30,6.0,4.9,835,7400.0
2562,상의,맨투맨/스웨트셔츠,BASIC LOGO SWEATSHIRT CREAM,AM2DFUM447ACR,0,0,1,1.0,"('19~23세', 0)",1100.0,911,41300.0,30,6.0,4.8,9,50.0
2563,상의,셔츠/블라우스,나일론 플레이드 체크 크롭 후드 셔츠_네이비,AREUBAN23FW003,0,0,2,,"('24~28세', 0)",750.0,178,77900.0,11,5.0,4.9,13,
2564,상의,니트/스웨터,피셔맨 케이블 니트 네이비,223KTS996,0,0,0,0.0,"('24~28세', 0)",1500.0,121,95400.0,40,5.0,5.0,14,50.0
2565,상의,맨투맨/스웨트셔츠,[24SS] 엔젤 와펜 맨투맨 멜란지 블루,MG2401CR01LB,0,0,2,,"('~18세', 0)",850.0,121,69000.0,0,5.0,,0,
2566,스포츠/용품,상의,FC 바이에른 23/24 홈 저지 IJ7442,IJ7442,0,0,0,,"('~18세', 0)",1900.0,166,119000.0,0,5.0,5.0,2,
2567,상의,민소매 티셔츠,립 탱크탑 - 블랙 / IB9110,IB9110,0,0,1,1.0,"('19~23세', 0)",3600.0,3861,31500.0,30,4.0,4.9,182,550.0
2568,상의,니트/스웨터,클래식 코튼 라운드넥 케이블 니트 [아이보리],LA24SSCCRCK001,0,0,0,,"('~18세', 0)",1000.0,55,86400.0,20,5.0,5.0,9,
2569,상의,니트/스웨터,볼레로 레이어드  니트 (블랙),23FW101_1,0,0,1,1.0,"('24~28세', 0)",4600.0,2021,40900.0,59,8.0,4.7,18,200.0
2570,상의,반소매 티셔츠,G BABY TEE (GRAY),22T0014,0,0,1,1.0,"('24~28세', 0)",5500.0,2335,33600.0,20,5.0,4.9,118,350.0
2571,상의,피케/카라 티셔츠,오버사이즈 벌룬 피케 스웨트 셔츠 [BLACK],DFTS3107BK,1,0,0,0.0,"('24~28세', 0)",5800.0,2830,49500.0,10,6.0,4.8,223,1500.0
2572,상의,맨투맨/스웨트셔츠,원마일 기모 맨투맨 5color,TUMT072030,0,0,0,,"('29~33세', 0)",500.0,134,14900.0,80,5.0,4.6,17,
2573,상의,후드 티셔츠,레터링 후드 (오트밀),23FW25_3,0,0,1,1.0,"('19~23세', 0)",4300.0,2124,37800.0,61,8.0,4.9,35,150.0
2574,상의,긴소매 티셔츠,더블 코튼 무지 긴팔티 12종 화이트 JHLT1273,1989545,0,0,0,0.0,"('29~33세', 0)",1100.0,908,22800.0,30,5.0,4.8,288,550.0
2575,상의,셔츠/블라우스,[COMMON][올데이]옥스포드오버핏셔츠 - 9color MYWS0120,MYWS0120,0,0,0,0.0,"('24~28세', '29~33세')",5700.0,1820,59900.0,25,5.0,4.9,150,1000.0
2576,상의,셔츠/블라우스,코듀로이 패치 셔츠 - 버건디,BLS20F01BU,0,0,0,0.0,"('24~28세', 0)",1200.0,209,43200.0,20,5.0,4.8,4,50.0
2577,상의,긴소매 티셔츠,레터링 슬림 L/S 티 [그레이],23-1-3-2,0,0,1,1.0,"('19~23세', 0)",1200.0,1931,37800.0,10,5.0,4.8,65,150.0
2578,스포츠/용품,상의,빅 크롬 B로고 라인 슬리브리스_멜란지그레이,BE3MXT329,1,0,0,,"(0, 0)",550.0,47,59000.0,0,6.0,5.0,1,
2579,상의,니트/스웨터,버니 셋업 - 화이트 핑크,23SS1516WH,0,0,1,,"('24~28세', 0)",1000.0,539,74000.0,0,6.0,,0,
2580,상의,후드 티셔츠,심볼 로고 드로잉 레터링 다잉 후드 PINK,5003773953,0,0,1,1.0,"('24~28세', 0)",9300.0,5136,62300.0,30,5.0,4.9,35,300.0
2581,상의,긴소매 티셔츠,CGP 아치 로고 후드 집업_인디핑크,CBDAUTC300IP,1,0,2,1.0,"('19~23세', 0)",2800.0,6225,64900.0,18,6.0,4.8,186,600.0
2582,상의,긴소매 티셔츠,실켓 긴팔 티셔츠,23FM,0,1,0,0.0,"('29~33세', 0)",1200.0,142,9900.0,69,6.0,4.8,27,100.0
2583,상의,니트/스웨터,쉐기독 남여공용 라운드 니트 (화이트),E-BANFF (WHITE),0,0,0,0.0,"('34~39세', 0)",1700.0,159,139000.0,0,6.0,5.0,7,50.0
2584,상의,반소매 티셔츠,퓨처 걸 티셔츠_화이트(NG2DMUT514A),NG2DMUT514AWH,0,0,0,1.0,"('24~28세', 0)",1500.0,3398,39200.0,20,6.0,4.9,184,750.0
2585,상의,긴소매 티셔츠,모터 스피드웨이 롱 슬리브_블랙,93233TTL100122,1,0,2,1.0,"('19~23세', 0)",700.0,895,41300.0,30,5.0,4.9,14,100.0
2586,상의,셔츠/블라우스,시스루 슬림핏 스티치 라인 셔츠 [블랙],23S,1,0,1,1.0,"('19~23세', 0)",1800.0,3392,46400.0,20,6.0,4.4,47,200.0
2588,상의,셔츠/블라우스,[NF] 래버린스 셔츠 투 피스 (CHARCOAL)_F22ZC832,F22ZC832-2,0,0,1,1.0,"('24~28세', 0)",1000.0,1214,68600.0,30,5.0,4.8,27,50.0
2589,상의,민소매 티셔츠,로이즈 슬리브리스 탑 (5color),ROISE_SL,0,0,1,1.0,"('24~28세', 0)",1200.0,1828,34000.0,50,5.0,4.8,119,50.0
2590,상의,반소매 티셔츠,스몰 체리 스퀘어넥 크롭 티셔츠 [아이보리],KKRMCTS512MIVA,0,0,1,1.0,"('24~28세', 0)",3500.0,1549,23400.0,40,6.0,4.8,36,100.0
2591,상의,맨투맨/스웨트셔츠,여성 레플리카 버튼카라 기모 크롭 맨투맨_025(10440-131-812-12),10440-131-812-12,0,0,1,,"(0, 0)",600.0,59,14950.0,75,5.0,5.0,3,
2592,상의,반소매 티셔츠,트리플 나비 자수 오버핏 반팔 티셔츠 ( 챠콜 ),3232TS212760F,1,0,1,1.0,"('24~28세', 0)",1600.0,10081,35100.0,10,7.0,4.6,273,1800.0
2593,상의,긴소매 티셔츠,입으면 바로 힙스터 LS 티셔츠 [화이트],VJ23B401WH,0,0,2,1.0,"('19~23세', 0)",2900.0,3718,34300.0,30,5.0,4.8,107,500.0
2594,상의,니트/스웨터,울 라운드 니트 - 차콜,WT23FW-K-23,0,0,0,0.0,"('24~28세', 0)",1200.0,115,40300.0,35,6.0,,0,50.0
2595,상의,반소매 티셔츠,레이어드 볼레로 티셔츠 (화이트),HM23SS721433,1,0,1,1.0,"('19~23세', 0)",3500.0,1938,50400.0,5,5.0,4.7,50,250.0
2596,상의,니트/스웨터,디비전 피셔맨 크루넥 니트(그린),5004390809,0,0,0,,"('24~28세', 0)",350.0,77,42900.0,45,5.0,5.0,7,
2597,상의,니트/스웨터,[X SAKI] ANGORA CREW NECK KNIT - 4color,RF1RWBD3KN008,0,0,1,,"('~18세', 0)",2200.0,587,133950.0,5,6.0,1.0,1,
2598,상의,민소매 티셔츠,W SLIM SLEEVELESS white,1MG23SSV103WHT,0,0,1,1.0,"('40세~', 0)",1700.0,318,29400.0,40,7.0,4.9,14,50.0
2599,상의,반소매 티셔츠,(23SS)FLYING KITTY 반팔 티셔츠 4종,2294174,0,0,0,0.0,"('19~23세', 0)",800.0,809,28000.0,0,6.0,5.0,5,150.0
2600,상의,셔츠/블라우스,loose fit shirt (white),2020ss_0001,0,0,1,1.0,"('40세~', 0)",1000.0,2060,59400.0,45,7.0,4.8,225,200.0
2601,상의,후드 티셔츠,DOODLE CLASSIC LOGO HOODIE oatmeal,1MG23FHD108OTM,0,0,0,1.0,"('29~33세', 0)",4700.0,1027,70850.0,35,7.0,4.9,36,150.0
2602,스포츠/용품,상의,NM5MP52J 화이트라벨 컴피 하프 집 스웻셔츠,NM5MP52J,0,0,0,0.0,"('24~28세', 0)",2600.0,514,97200.0,10,5.0,4.3,12,50.0
2603,상의,민소매 티셔츠,STRIPE SLEEVELESS (GREEN),5002209690,1,0,1,1.0,"('19~23세', 0)",750.0,651,36100.0,5,5.0,4.9,13,50.0
2604,상의,셔츠/블라우스,Oversized pocket shirt_White,5000274839,0,0,1,1.0,"('24~28세', 0)",1500.0,3858,75525.0,5,5.0,4.7,172,400.0
2605,상의,반소매 티셔츠,MATIN LOGO CROP TOP IN NAVY,MK2335TS041M0NA,0,0,1,1.0,"('19~23세', 0)",1200.0,3597,39000.0,0,6.0,4.8,180,700.0
2606,상의,반소매 티셔츠,ARCHIVES CAT 쿨 코튼 오버핏 반팔(SISSTD-0001),5006855121,0,0,0,0.0,"('19~23세', 0)",1100.0,10012,33900.0,21,5.0,4.9,1189,5400.0
2607,상의,긴소매 티셔츠,IG 컷아웃 롱 슬리브 브라운,23FWOP01BR,0,0,1,1.0,"('19~23세', 0)",1200.0,2740,46000.0,36,5.0,4.8,113,250.0
2608,상의,니트/스웨터,BRUSHED SELLER LOGO KNIT CREWNECK BLUE(CV2DFUK600A),CV2DFUK600ABL,1,0,0,1.0,"('19~23세', 0)",3400.0,2252,79200.0,20,6.0,4.6,25,150.0
2609,상의,니트/스웨터,Cindy Knit_Beige,hackesch22W_BL06,0,0,1,1.0,"('24~28세', 0)",2900.0,500,34500.0,50,6.0,5.0,4,50.0
2610,상의,후드 티셔츠,DENIM HOODIE SWEAT T-SHIRT - INDIGO,23W-TS001(IN),0,0,1,,"('19~23세', 0)",1200.0,231,169000.0,0,5.0,,0,
2611,상의,피케/카라 티셔츠,RMTCRW 럭비 셔츠_라이트 그레이,23RCFWTPKU002LG,0,0,1,1.0,"('24~28세', 0)",2800.0,1460,47600.0,30,5.0,4.9,58,400.0
2612,상의,니트/스웨터,울 블렌딩 레글런 풀오버 니트 [BLUE],DFKN3403BL,0,0,0,0.0,"('29~33세', 0)",3400.0,931,66600.0,10,6.0,4.9,34,200.0
2613,상의,셔츠/블라우스,SITP5067 Western denim shirt_Light blue,SITP5067_LBL,0,0,1,1.0,"('40세~', 0)",300.0,1098,117000.0,0,5.0,4.7,18,50.0
2614,상의,긴소매 티셔츠,스포츠 클럽 풋볼 져지 롱슬리브 블랙,FA2303LT07BK,1,0,2,1.0,"('24~28세', 0)",1900.0,2609,63200.0,20,5.0,4.9,29,350.0
2615,상의,후드 티셔츠,Boomerang Logo Pullover Hood-Black,HD055BK,1,0,2,1.0,"('19~23세', 0)",10000.0,8364,59000.0,25,5.0,4.9,147,1200.0
2616,상의,맨투맨/스웨트셔츠,아플리케 레터링 하프집업 맨투맨 블랙(UP121CFS11),UP121CFS11_BLK0,0,0,0,,"('34~39세', 0)",1000.0,69,99900.0,0,5.0,,0,
2617,상의,니트/스웨터,빅 플래그 후디 스웨터 (T32D7KTO36TWT1XNL),T32D7KTO36TWT1XNL,0,0,1,1.0,"('24~28세', 0)",1800.0,727,178000.0,0,5.0,4.7,26,50.0
2618,상의,민소매 티셔츠,리본 플레어 탑,5002077103,0,0,1,1.0,"('24~28세', 0)",1100.0,3611,38400.0,20,5.0,4.8,193,550.0
2619,상의,셔츠/블라우스,코듀로이 웨스턴 셔츠 카키,WR2204SH01KH,0,0,0,0.0,"('29~33세', 0)",3500.0,478,41650.0,65,5.0,5.0,21,50.0
2620,상의,맨투맨/스웨트셔츠,VSW Puppy Crewneck Navy,VS2103CR07NA,1,0,0,0.0,"('19~23세', 0)",2200.0,3414,48300.0,30,6.0,4.9,617,700.0
2621,상의,셔츠/블라우스,브이넥 레이스 블라우스,BCFWIFSH01,0,0,1,1.0,"('24~28세', 0)",2100.0,679,126400.0,20,5.0,4.7,3,50.0
2622,상의,반소매 티셔츠,N232UTS908 세미 오버핏 와펜 반팔 티셔츠 4종 택 1,5001875948,0,0,0,0.0,"('40세~', 0)",2200.0,387,47200.0,20,5.0,5.0,63,550.0
2623,상의,후드 티셔츠,POINTAGE LOGO HOODIE - 5COLOR,5004561786,0,0,1,1.0,"('24~28세', 0)",3800.0,231,49000.0,38,8.0,5.0,23,50.0
2624,상의,셔츠/블라우스,섬머 데님 셔츠 자켓 (BLACK),T2S-SLDSHJKBK,1,0,0,0.0,"('24~28세', 0)",1000.0,1309,39000.0,34,5.0,4.9,205,400.0
2625,상의,반소매 티셔츠,V.S.C HALF SLEEVE SWEAT (HUNTINGTON) 1%OATMEAL,23SSST141O,1,0,2,0.0,"('19~23세', 0)",800.0,3353,53100.0,10,5.0,4.9,320,1100.0
2626,스포츠/용품,상의,에어리프리 소프트 크롭탑_블랙,ALPCR-20BLK,0,0,1,1.0,"('24~28세', 0)",2100.0,1734,29000.0,0,5.0,4.7,169,400.0
2627,스포츠/용품,상의,GOLF DAN PK TEE NAVY,YD03SS1510NA,1,0,2,0.0,"('24~28세', 0)",400.0,94,12000.0,80,5.0,3.0,2,50.0
2628,상의,맨투맨/스웨트셔츠,세이 헬로 체인자수 맨투맨 핑크,G77700026PK,0,0,0,1.0,"('29~33세', 0)",2000.0,406,34900.0,30,5.0,4.1,9,50.0
2629,상의,맨투맨/스웨트셔츠,남성 베이직 크루넥 티셔츠 (BLACK),HWWLT31_39,0,0,0,0.0,"('29~33세', 0)",2000.0,283,7900.0,84,7.0,4.5,64,50.0
2630,상의,반소매 티셔츠,부클 카라 하프 슬리브 가디건 니트 (CURRENT NAVY),TRSKN15NV,1,0,2,0.0,"('24~28세', 0)",1700.0,7983,39800.0,23,6.0,4.8,1682,6700.0
2631,상의,반소매 티셔츠,릴렉스핏 피그먼트 반팔티 [딥그레이],LA21SSNSS002,0,0,0,,"(0, 0)",250.0,61,16100.0,60,5.0,4.8,8,
2632,상의,민소매 티셔츠,스타 로고 탱크탑_화이트(IK2DMFT581A),IK2DMFT581AWH,0,0,1,1.0,"('19~23세', 0)",3100.0,1255,31200.0,20,6.0,5.0,18,50.0
2633,상의,니트/스웨터,PUFF HALF KNIT TOP (IVORY),SN2D3KK002IV,1,0,1,,"('24~28세', 0)",1500.0,1091,97200.0,10,6.0,5.0,4,
2634,상의,반소매 티셔츠,CHAMPIONSHIP TEE CHARCOAL,AM2DMUT506ACH,0,0,0,1.0,"('19~23세', 0)",3700.0,21813,27300.0,30,14.0,4.8,1323,7600.0
2635,상의,맨투맨/스웨트셔츠,Flower heart 오버핏 기모 맨투맨 티셔츠  AMM1107 (아이보리),AMM1107,0,0,1,1.0,"('40세~', 0)",12000.0,5458,38900.0,0,5.0,4.7,159,1100.0
2636,상의,후드 티셔츠,플렛 후드티셔츠 F08BRD_HIX11120,F08BRD_HIX11120,0,0,0,0.0,"('~18세', 0)",1300.0,623,39900.0,20,6.0,4.7,7,100.0
2637,상의,후드 티셔츠,[PBA] Five AJO Logos Washed Hoodie [CHARCOAL],PB234TP008CH,0,0,0,0.0,"('24~28세', 0)",850.0,432,103200.0,20,5.0,5.0,7,50.0
2638,상의,반소매 티셔츠,러브 스프레이 반팔티 화이트,FA2202ST35WH,1,0,2,1.0,"('19~23세', 0)",1500.0,20045,30100.0,30,5.0,4.8,1170,2500.0
2639,상의,반소매 티셔츠,Cat World Crop Tee White,DMNT23SSTSWH004,0,0,1,1.0,"('24~28세', 0)",1400.0,10699,31200.0,20,5.0,4.8,290,1000.0
2640,상의,후드 티셔츠,[Mmlg] 19MG HOOD (DEEP GREEN),MMLGBC2T026,1,0,0,1.0,"('24~28세', 0)",1600.0,843,65600.0,20,5.0,4.8,38,150.0
2641,스포츠/용품,상의,BCAC 엠블렘 티 브라 - 네이비,at-bra22-020,0,0,1,1.0,"('24~28세', 0)",1900.0,1559,64170.0,7,5.0,4.1,9,50.0
2643,상의,긴소매 티셔츠,TWO-WAY GARTER LONG SLEEVES WHITE,SL2306HST03IV,1,0,1,1.0,"('19~23세', 0)",2300.0,1227,51000.0,0,5.0,4.9,36,50.0
2644,상의,피케/카라 티셔츠,(올시즌) 스트라이프 럭비 맨투맨 티셔츠 그린/네이비,DBBF8TL06NG,0,1,2,0.0,"('24~28세', 0)",5000.0,4817,35900.0,15,12.0,4.7,392,1300.0
2645,상의,민소매 티셔츠,해피니스 러블리 패치 탱크 탑_BLACK,23SS2_16,0,0,1,1.0,"('24~28세', 0)",350.0,1382,31200.0,20,6.0,4.7,32,100.0
2646,상의,니트/스웨터,Open Collar Mixed Knit Charcoal,A23FW-TOP01-CH,0,0,0,0.0,"('24~28세', 0)",2000.0,590,64800.0,10,5.0,4.9,68,250.0
2648,상의,후드 티셔츠,컬리지 후드 (블랙),WSA0SSHD01BK,0,0,1,1.0,"('~18세', 0)",2300.0,7462,35000.0,52,5.0,4.8,608,1500.0
2649,상의,긴소매 티셔츠,7.5oz 가먼트다이 긴팔티셔츠 쉐도우,GLS,0,0,0,0.0,"('29~33세', 0)",1600.0,1337,28900.0,40,5.0,4.8,274,900.0
2650,상의,맨투맨/스웨트셔츠,COBY VARSITY SWEATSHIRT BLACK(MG2BSMM487A),MG2BSMM487ABK,0,0,2,1.0,"('40세~', 0)",6000.0,2591,32400.0,40,6.0,4.9,296,100.0
2651,상의,니트/스웨터,케이블 반집업니트 러프그레이,2023SSNT_20,0,1,2,0.0,"('24~28세', 0)",1200.0,563,35900.0,70,5.0,4.8,17,50.0
2652,상의,반소매 티셔츠,크롭 폴로 - 스카이블루 / IP3756,IP3756,0,0,1,1.0,"('19~23세', 0)",12000.0,4040,59000.0,0,4.0,4.8,28,100.0
2653,상의,후드 티셔츠,[1+1] 데일리 컴포트 후디,_FC630400,0,0,0,1.0,"('40세~', 0)",6100.0,309,59000.0,50,6.0,4.6,7,100.0
2654,상의,반소매 티셔츠,HIPPIES TEE [CHARCOAL GRAY],P0000GOB_4,1,0,0,0.0,"('24~28세', '29~33세')",2000.0,1458,31500.0,30,5.0,4.9,200,850.0
2655,상의,반소매 티셔츠,CRAYON DOODLE TEE WHITE(MG2CMMT530A),MG2CMMT530AWH,0,0,2,1.0,"('19~23세', 0)",5400.0,8248,23400.0,40,6.0,4.8,542,1400.0
2656,상의,긴소매 티셔츠,모크넥 티셔츠[블랙],MT-001,1,0,2,0.0,"('24~28세', 0)",15000.0,522,13000.0,57,8.0,4.7,86,550.0
2657,상의,민소매 티셔츠,[패키지] 레이어드 롱나시 패키지(HJST2072),1239755,0,0,0,0.0,"('19~23세', 0)",1700.0,7542,27800.0,42,5.0,4.6,9225,1200.0
2658,상의,후드 티셔츠,글리터 루나 크롭 후드 화이트,FA2301HD01WH,1,0,1,1.0,"('19~23세', 0)",800.0,1009,58100.0,30,5.0,4.8,8,50.0
2659,상의,맨투맨/스웨트셔츠,크롭 오픈스냅 맨투맨 _ 블랙,MS23MT0060,0,0,0,,"('~18세', 0)",1300.0,83,184000.0,0,13.0,,0,
2660,상의,니트/스웨터,Fisherman Knit Sweater(Gray),23031,0,0,0,0.0,"('24~28세', 0)",1600.0,192,80100.0,10,5.0,4.9,7,50.0
2661,상의,반소매 티셔츠,어게인스트 올 오즈 반팔 티 [블랙],JT24,0,0,1,1.0,"('40세~', 0)",1000.0,364,9800.0,77,6.0,4.8,57,300.0
2662,상의,맨투맨/스웨트셔츠,[UNISEX]멀티 스마일 드로잉 맨투맨_크림,G(M)-PMG(23)-33-CM,0,0,2,1.0,"('40세~', 0)",3100.0,255,33500.0,50,6.0,5.0,1,50.0
2663,상의,긴소매 티셔츠,언발란스 워머 크롭 탑 (Black),UNBALANCED WARMER CROP TOP (Black),0,0,1,,"('24~28세', 0)",2400.0,630,39000.0,0,5.0,4.8,6,
2664,상의,맨투맨/스웨트셔츠,버디 크루넥_블랙,GA023BK,0,0,0,1.0,"('40세~', 0)",2300.0,437,15900.0,73,5.0,4.5,28,100.0
2665,상의,맨투맨/스웨트셔츠,기모 골퍼 머쓱이 맨투맨 OFF WHITE (LM9TU953-001),LM9TU953-001,0,0,0,1.0,"('40세~', 0)",500.0,97,11900.0,70,7.0,4.9,12,50.0
2666,상의,후드 티셔츠,양면 피치 기모 백 플라워 프린팅 후드,UD06,0,0,0,0.0,"('19~23세', 0)",3100.0,496,34900.0,0,6.0,5.0,17,50.0
2667,상의,니트/스웨터,브이넥 그래픽 니트 _스틸블루,21,0,0,2,1.0,"('40세~', 0)",3700.0,903,49000.0,50,5.0,4.5,34,50.0
2668,상의,반소매 티셔츠,FUCK N RUN 3D T-SHIRT - BLACK,TS08,1,0,2,0.0,"('19~23세', 0)",1400.0,2903,46800.0,10,5.0,4.9,146,900.0
2669,상의,민소매 티셔츠,Side hole two-tone Sleeveless [Yellowish Green],23SS037,0,0,1,,"('19~23세', 0)",350.0,501,58000.0,0,5.0,5.0,5,
2670,상의,피케/카라 티셔츠,[토트넘] NO.7 롱 슬리브 PK셔츠_화이트,THLT236WTX,0,0,0,,"('19~23세', 0)",1800.0,107,79000.0,0,5.0,,0,
2671,상의,긴소매 티셔츠,SELLER LOGO LS TEE WHITE(CV2BFUT550A),CV2BFUT550AWH,1,0,2,1.0,"('19~23세', 0)",5300.0,18410,37800.0,10,6.0,4.8,1711,4700.0
2672,스포츠/용품,상의,여 블랙 하이 서포트 스포츠 브라탑 4WF3K141 001,4WF3K141 001,1,0,1,1.0,"('24~28세', 0)",2700.0,631,34200.0,57,5.0,3.0,11,50.0
2673,상의,맨투맨/스웨트셔츠,Stitched Semi-Cropped Tee [Black],TMB234LT601_70,1,0,1,1.0,"('24~28세', 0)",1800.0,429,129000.0,0,5.0,4.9,10,50.0
2674,상의,셔츠/블라우스,스테디 옥스포드 셔츠 ( 9Color ),BR647,0,1,0,0.0,"('24~28세', '29~33세')",2000.0,1218,39900.0,21,5.0,4.9,87,450.0
2675,상의,후드 티셔츠,[US] [Summer Sweat] 여성 Campus French Terry 후드스웨트셔츠 (DARK PINK) CKTS3E566P3,CKTS3E566P3,0,0,1,1.0,"('19~23세', 0)",1800.0,3165,59400.0,40,6.0,4.7,30,100.0
2676,상의,긴소매 티셔츠,MESSAGE LOGO RAGLAN LS TEE BLACK,AM2DSUT551ABK,0,0,1,1.0,"('19~23세', 0)",3600.0,19467,34300.0,30,6.0,4.9,1104,4400.0
2677,상의,맨투맨/스웨트셔츠,스키 시크 스웨트셔츠 - 아이보리:레드 / IA3932,IA3932,0,0,1,1.0,"('40세~', 0)",2600.0,722,23900.0,70,4.0,4.8,49,150.0
2678,상의,기타 상의,클로버 하프집업 스웨트셔츠(베이지그레이),35-05-0069,0,0,0,,"('40세~', 0)",400.0,95,24000.0,56,5.0,5.0,1,
2679,상의,셔츠/블라우스,헤리티지 체크 셔츠 자켓_베이지,HERITAGE shirts jacket_BEIGE,0,0,0,0.0,"('34~39세', 0)",2800.0,1587,63510.0,13,5.0,4.6,151,300.0
