,major_category,middle_category,name,number,limit,exclusive,target_gender,buy_gender,buy_age,view,like,price,discount_rate,delivery_date,rating,review,buy,score,buy_age1,buy_age2
127,상의,니트/스웨터,테일 라운드 니트 BLACK,1425041,0,0,2,0.0,"('19~23세', 0)",2800.0,978,39800.0,55,6.0,4.7,90,100.0,0.9583333333333334,2,0
128,상의,니트/스웨터,크롭 헤어리 라운드 니트_핑크,DBC9KL05PK,0,1,2,1.0,"('19~23세', 0)",58000.0,9063,39900.0,27,12.0,4.8,405,1800.0,0.9767441860465116,2,0
129,상의,니트/스웨터,여성) 에코소프트 하프집업 스웨터_MSD4ER2902,MSD4ER2902,0,0,1,1.0,"('24~28세', 0)",4200.0,792,15900.0,73,6.0,4.9,7,50.0,1.0,3,0
130,상의,니트/스웨터,워셔블 라운드넥 하찌 집업 니트 (KHAKI),TRFKN14KH,1,0,2,0.0,"('19~23세', 0)",11000.0,1522,45750.0,30,6.0,4.6,38,350.0,1.0,2,0
131,상의,니트/스웨터,꽈배기 하이넥 집업 루즈핏 크롭 니트,ZC11QK026ON,0,0,1,1.0,"('40세~', 0)",8100.0,711,37900.0,53,7.0,5.0,3,50.0,1.0,6,0
132,상의,셔츠/블라우스,오버핏 달마시안 체크 셔츠-블랙,AD105,0,0,1,1.0,"('40세~', 0)",1700.0,3390,31200.0,35,5.0,4.7,209,250.0,0.9772727272727272,6,0
133,상의,긴소매 티셔츠,HENRYNECK LONG SLEEVE OATMEAL,[RR23ALT1347OT],0,0,1,1.0,"('19~23세', 0)",2700.0,5314,49500.0,10,5.0,4.8,192,600.0,0.9878048780487804,2,0
134,상의,니트/스웨터,가디건 레이어드 스웨터,YN4S1652,0,0,1,1.0,"('24~28세', '29~33세')",2500.0,1167,97440.0,42,5.0,4.8,9,50.0,1.0,3,0
135,상의,니트/스웨터,소프트 V 넥 니트_블랙,N_21SPRING,0,0,1,1.0,"('24~28세', 0)",6300.0,8207,35500.0,50,6.0,4.8,688,1400.0,0.9642857142857144,3,0
136,상의,니트/스웨터,울 그라데이션 믹스 니트_모브퍼플,B23F-22203,0,0,1,1.0,"('24~28세', 0)",2800.0,2678,56900.0,30,6.0,4.8,9,50.0,1.0,3,0
137,상의,니트/스웨터,솔리드 케이블 니트 풀오버 투웨이 집업 가디건 카라 자켓,23FK3-3900,1,0,1,1.0,"('24~28세', 0)",24000.0,31906,35200.0,20,10.0,4.7,1282,5400.0,0.9302325581395348,3,0
138,상의,니트/스웨터,(우먼) WAVE 로고 소프트 세미 크롭 니트_옐로우,CBCFWKL002YL,1,0,1,1.0,"('24~28세', 0)",4700.0,1661,59900.0,13,6.0,4.6,21,100.0,0.9117647058823528,3,0
139,상의,니트/스웨터,백 슬릿 터틀넥 니트_NAVY,CTF4KT10NV,0,0,1,1.0,"('19~23세', 0)",23000.0,2839,90300.0,30,6.0,4.5,13,50.0,1.0,2,0
140,상의,니트/스웨터,부클레 니트 가디건 자켓_Brown,m1037_814897,0,0,2,0.0,"('24~28세', 0)",53000.0,23625,62800.0,21,6.0,4.8,1852,3700.0,0.8488372093023255,3,0
141,상의,니트/스웨터,Sailor Off-shoulder Knit MOCHA,23FW04-92,0,0,1,1.0,"('19~23세', 0)",3700.0,2079,51000.0,25,11.0,4.8,26,100.0,1.0,2,0
142,상의,니트/스웨터,하프 집업 오버핏 케이블 니트 - 6 COLOR,JT68,0,0,2,0.0,"('29~33세', 0)",5700.0,254,34800.0,78,6.0,4.8,0,50.0,0.970817609426276,4,0
143,상의,니트/스웨터,353907 여 14GG 케이블 폴로넥 스웨터_5color,353907,0,0,1,1.0,"('24~28세', 0)",24000.0,5588,20000.0,60,5.0,4.7,61,300.0,0.95,3,0
144,상의,니트/스웨터,헤비 그라운드 모헤어 니트_Gray,헤비 그라운드 모헤어 니트_Gray,0,0,0,0.0,"('24~28세', 0)",2200.0,141,39900.0,32,5.0,4.5,2,50.0,1.0,3,0
145,상의,반소매 티셔츠,Racing 22 Tee Black,YES747,0,0,0,1.0,"('19~23세', 0)",2000.0,20203,31500.0,30,6.0,4.9,3104,4300.0,0.9431818181818182,2,0
146,상의,니트/스웨터,로고 포인트 니트 풀오버 Ivory,SDHCT14B_3,0,0,2,1.0,"('40세~', 0)",750.0,58,27500.0,50,6.0,4.8,10,50.0,0.9444444444444444,6,0
147,상의,피케/카라 티셔츠,올스타 롱 슬리브 럭비 네이비 10025229-A03,10025229-A03,0,0,0,1.0,"('19~23세', 0)",1100.0,215,45000.0,40,5.0,4.5,11,50.0,1.0,2,0
148,상의,셔츠/블라우스,오버사이즈 옥스포드 셔츠 [라이트 베이지],MMASH509-LB,0,1,0,0.0,"('24~28세', 0)",1000.0,633,39900.0,0,4.0,4.9,161,550.0,0.9558823529411764,3,0
149,상의,후드 티셔츠,SOUNDS 89 후드(STHSTD-0055),5009462296,0,1,0,0.0,"('~18세', 0)",8200.0,2326,37900.0,54,5.0,4.7,41,350.0,0.9833333333333332,1,0
150,상의,맨투맨/스웨트셔츠,베이직박시맨투맨(5col),P00000FT,0,0,0,0.0,"('40세~', 0)",4800.0,188,16800.0,40,6.0,4.7,69,250.0,0.9642857142857144,6,0
151,상의,맨투맨/스웨트셔츠,[볼러] SIDE-DETAIL SWEATSHIRTS [BLACK],BLT006,0,0,0,0.0,"(0, 0)",850.0,90,15900.0,73,5.0,4.8,24,50.0,1.0,0,0
152,상의,맨투맨/스웨트셔츠,G CLASSIC WASHED SWEATSHIRTS (WHITE),GY23CLBMT001,0,0,1,1.0,"('19~23세', 0)",950.0,220,118400.0,20,5.0,5.0,8,50.0,0.8461538461538461,2,0
153,상의,니트/스웨터,Time Logo Boucle Knit Ivory,23F03NT002-IV,0,0,0,0.0,"(0, 0)",1400.0,402,103200.0,20,5.0,4.9,19,50.0,1.0,0,0
154,상의,후드 티셔츠,Half Moon Denim Crop Hoodie - Black,12,0,0,1,1.0,"('19~23세', 0)",1600.0,742,61500.0,25,5.0,4.9,8,50.0,0.9824561403508772,2,0
155,상의,스포츠/용품,오버핏 쿨 마이크로아이스 라운드 티셔츠 라이트퍼플,GB20052,0,0,2,0.0,"('40세~', 0)",850.0,121,6900.0,76,5.0,3.9,17,50.0,0.8,6,0
156,상의,맨투맨/스웨트셔츠,더블 라인 멀티 로고 맨투맨 [크림블랙],ALSMT3301CB,0,0,2,0.0,"('19~23세', 0)",1000.0,2004,68400.0,10,5.0,4.9,38,100.0,1.0,2,0
157,상의,니트/스웨터,웨이브 로고 니트 후드-블랙,gnt0003,0,0,2,1.0,"('24~28세', 0)",900.0,536,53550.0,10,13.0,5.0,22,50.0,1.0,3,0
158,상의,후드 티셔츠,Bon Bon Hoodie (GRY) ASJU233KR75-GRY,ASJU233KR75-GRY,0,1,0,0.0,"('29~33세', 0)",1500.0,192,188000.0,0,5.0,5.0,22,50.0,0.9210526315789472,4,0
159,상의,스포츠/용품,스탠다드 머슬핏 무지 티셔츠,MA1002,0,0,0,0.0,"('24~28세', 0)",2700.0,4776,26000.0,0,5.0,4.8,2734,8100.0,0.9883720930232558,3,0
160,상의,셔츠/블라우스,배드가이 데님 웨스턴 셔츠 워시드 블루,LMDMTPWB2038,1,0,0,0.0,"('24~28세', 0)",8800.0,6923,106200.0,10,5.0,4.9,1099,1400.0,0.951219512195122,3,0
161,상의,반소매 티셔츠,[3PACK] 베이식 무지 레이어드 반팔 티셔츠 일반 기장,3-085,0,0,0,0.0,"('19~23세', 0)",1400.0,2405,24900.0,17,5.0,4.9,1803,3300.0,0.9418604651162792,2,0
162,상의,스포츠/용품,프로 빅로고 하프집업 - 블랙,FC901100BK,0,0,2,0.0,"('24~28세', 0)",1300.0,967,47200.0,20,5.0,4.9,62,150.0,0.9594594594594594,3,0
163,상의,스포츠/용품,SA6303 에어 퍼펙션 롱 슬리브 블랙,SA6303,0,0,1,1.0,"('24~28세', 0)",1300.0,671,26000.0,38,5.0,4.7,81,100.0,0.9821428571428572,3,0
164,상의,스포츠/용품,오발 로고 레이싱 니트 IVORY,R238M2202I,0,0,2,1.0,"('24~28세', 0)",1200.0,207,69300.0,30,5.0,4.6,5,50.0,1.0,3,0
165,상의,셔츠/블라우스,플래그 와펜 오버핏 옥스포드 셔츠_화이트,st1sh00402,0,0,0,0.0,"('19~23세', 0)",1800.0,387,60000.0,0,5.0,4.9,34,200.0,1.0,2,0
166,상의,맨투맨/스웨트셔츠,P. DYED STREAMLINE SWEATSHIRT [LIGHT GREY],GR23SSMM01LG,0,0,0,0.0,"('24~28세', 0)",1200.0,374,103200.0,20,6.0,5.0,9,50.0,0.9444444444444444,3,0
167,상의,스포츠/용품,231JJ001U 화이트/그린 공용 사이드 포켓 아노락 자켓,YS2231JJ001,0,0,0,0.0,"('29~33세', 0)",1500.0,280,139000.0,0,7.0,5.0,81,200.0,1.0,4,0
168,상의,반소매 티셔츠,RETRIEVER FRIENDS SHORT SLEEVE [WHITE],RCCOTO001WH,1,0,2,1.0,"('19~23세', '24~28세')",1900.0,27161,37800.0,10,5.0,4.9,3582,12000.0,0.9534883720930232,2,0
169,상의,긴소매 티셔츠,BRUSH FADING SWEAT SHIRT (BLACK),JUT001-BK,0,0,2,0.0,"('19~23세', 0)",1800.0,758,71200.0,20,5.0,4.8,59,200.0,0.967741935483871,2,0
170,상의,후드 티셔츠,PADDING HOOD PISTE_32YE3632,5004283234,0,0,0,0.0,"('24~28세', 0)",1600.0,212,149000.0,0,5.0,5.0,9,50.0,1.0,3,0
171,상의,후드 티셔츠,와플 텍스쳐 로고 후디(BLACK),OWC23SSHD01,0,0,2,0.0,"('24~28세', 0)",2300.0,232,20300.0,81,5.0,4.8,16,50.0,1.0,3,0
172,상의,스포츠/용품,소아베 튜브탑 Short - 아이보리,STBTS-IVR-F,0,0,1,1.0,"('24~28세', 0)",850.0,1875,29800.0,0,5.0,4.6,116,450.0,0.953125,3,0
173,상의,기타 상의,HIGH NECK PADDING PISTE_32YE3620,5004316817,0,0,0,0.0,"('29~33세', 0)",3300.0,265,127200.0,20,5.0,4.9,16,50.0,1.0,4,0
174,상의,맨투맨/스웨트셔츠,2023ver. 멀티 발색 플라워 서울나이트 맨투맨 블랙,GT23FWMTM001,1,0,0,0.0,"('19~23세', 0)",2000.0,3445,59400.0,40,5.0,4.9,312,1300.0,0.9772727272727272,2,0
175,상의,니트/스웨터,릴렉스핏 케이블 스웨터 (T12D7KPO100MT2P91),T12D7KPO100MT2P91,0,0,0,0.0,"('29~33세', 0)",2000.0,217,167300.0,30,5.0,5.0,7,50.0,1.0,4,0
176,상의,스포츠/용품,[2PACK] 에어쿨링 소프트 기능성 무지 반팔티,350_2P,0,0,2,0.0,"('24~28세', 0)",1600.0,1384,15000.0,32,5.0,4.8,498,1400.0,0.9939024390243902,3,0
177,상의,반소매 티셔츠,2PACK 쿨코튼 웨이브 로고 티셔츠,93232TTS1002,0,0,2,1.0,"('29~33세', 0)",1400.0,2813,41300.0,30,5.0,4.9,410,1800.0,0.9886363636363636,4,0
178,상의,민소매 티셔츠,여성 니티드 탱크 탑 리에디션 - 블랙 / PERMDE012FI00019999,PERMDE012FI00019999SS23,0,0,1,1.0,"('29~33세', 0)",1400.0,299,299000.0,39,6.0,5.0,19,50.0,0.96875,4,0
179,상의,스포츠/용품,인피니티 하이 스포츠 브라 1351994-001,1351994-001,0,0,1,1.0,"('24~28세', 0)",1600.0,2138,55300.0,30,5.0,4.8,123,200.0,0.9027777777777778,3,0
180,상의,니트/스웨터,V CASHMERE KNIT_GRAY,YP21WTKT03GR,0,0,1,1.0,"('24~28세', '29~33세')",1100.0,1227,70400.0,20,5.0,4.8,39,50.0,1.0,3,0
181,상의,맨투맨/스웨트셔츠,LONELY/LOVELY FLUFF SWEATSHIRT ASH GRAY,0NHO1PV00534,0,1,0,0.0,"('29~33세', 0)",4500.0,880,148000.0,0,5.0,4.9,142,450.0,0.9871794871794872,4,0
182,상의,반소매 티셔츠,커스텀 슬림 핏 코튼 티셔츠 - 화이트,MNPOTSH1N820046-100,0,0,0,0.0,"('24~28세', 0)",3000.0,9897,119000.0,0,5.0,4.8,992,1500.0,0.9545454545454546,3,0
183,상의,스포츠/용품,[NERDY FIT] 슬림 코튼 브라탑 블랙,PNEF21FU0301,0,0,1,1.0,"('19~23세', 0)",2800.0,2952,15900.0,55,5.0,4.7,248,1000.0,0.9264705882352942,2,0
184,상의,스포츠/용품,에어스트 슬리브리스,MA5003,0,0,0,0.0,"('24~28세', 0)",850.0,797,29000.0,0,5.0,4.9,82,450.0,1.0,3,0
185,상의,반소매 티셔츠,OG logo T-shirt - WHITE,WE1DHT115WH,0,0,2,1.0,"('19~23세', 0)",800.0,15155,39000.0,0,5.0,4.8,1521,4700.0,0.8666666666666667,2,0
186,상의,후드 티셔츠,Garment Dyed Hoodie (CHARCOAL),PDP221TSBK07,0,0,2,0.0,"('19~23세', 0)",10000.0,13343,119000.0,0,5.0,4.9,822,2300.0,0.9852941176470588,2,0
187,상의,반소매 티셔츠,[UNISEX]퍼피 워크 백로고 반팔티_화이트,G(M)-TS21-26-WE,0,0,2,0.0,"('19~23세', 0)",950.0,1519,29960.0,30,6.0,4.8,78,400.0,0.96875,2,0
188,상의,후드 티셔츠,ADLV BABY FACE HOODIE BLACK DONUT1 R,ADLV-21SS-HDBKBF-D1R,0,0,2,0.0,"('40세~', 0)",4900.0,4120,109000.0,0,5.0,4.8,99,350.0,0.9864864864864864,6,0
189,상의,후드 티셔츠,더 캐빈 플리스 - 그레이,MNPOKNI16820270-020,0,0,0,0.0,"('29~33세', 0)",2400.0,1554,239000.0,0,5.0,4.8,111,150.0,0.975,4,0
190,상의,맨투맨/스웨트셔츠,더블 레터링 자수 맨투맨 _ 블랙,SWEAT SHIRT,0,0,0,0.0,"('19~23세', 0)",2300.0,3297,59000.0,0,5.0,4.8,427,450.0,1.0,2,0
191,상의,민소매 티셔츠,UNISEX 오버핏 싱글 MAISON프린팅 슬리브리스 탑 화이트(FCB2TS300M),FCB2TS300M_WH,0,0,2,0.0,"('24~28세', 0)",1600.0,3551,24500.0,30,6.0,4.9,687,2100.0,0.9642857142857144,3,0
192,상의,니트/스웨터,블랙 니트 아트웍 맨투맨 (FDIBX8721),FDIBX8721,0,0,0,0.0,"('24~28세', 0)",800.0,83,25900.0,84,5.0,4.7,3,50.0,0.8333333333333334,3,0
193,상의,반소매 티셔츠,여성 스마일리 반소매 티셔츠 - 블랙 / T3048252,T3048252SS22,0,0,1,1.0,"('40세~', 0)",1100.0,249,86000.0,33,6.0,4.6,19,50.0,1.0,6,0
194,상의,셔츠/블라우스,오르카 체크 셔츠 (인디 핑크),Orca Check Shirt (Indi Pink),0,0,0,0.0,"('24~28세', 0)",1800.0,795,66600.0,10,5.0,4.9,173,300.0,0.9736842105263158,3,0
195,상의,피케/카라 티셔츠,에센셜 오픈칼라 폴로 셔츠_Dim Gray,f-972,0,0,2,0.0,"('24~28세', 0)",850.0,254,15900.0,64,6.0,5.0,5,50.0,0.9,3,0
196,상의,셔츠/블라우스,코튼 릴렉스드 셔츠 (T22D6WSH002WT2YCF),T22D6WSH002WT2YCF,0,0,1,1.0,"('24~28세', 0)",800.0,491,129500.0,30,5.0,5.0,3,50.0,1.0,3,0
197,상의,맨투맨/스웨트셔츠,Signature balloon over sweatshirt - BLACK,SE3DMT504BK,0,0,2,0.0,"('24~28세', 0)",5300.0,3167,76000.0,0,5.0,4.8,118,600.0,0.9534883720930232,3,0
198,상의,후드 티셔츠,썰파 핸드 다잉 블레스 후디,23FW,0,0,0,0.0,"('24~28세', 0)",3300.0,1399,159200.0,20,6.0,5.0,149,200.0,0.97239263803681,3,0
199,상의,맨투맨/스웨트셔츠,XTT052 토빈 나일론 맨투맨 (BROWN),xtt052,1,0,2,0.0,"('19~23세', 0)",1400.0,473,48300.0,30,5.0,5.0,3,50.0,1.0,2,0
200,상의,스포츠/용품,골지 라운드 크롭 숏슬리브 블랙,XWFST07H2Black,0,0,1,1.0,"('19~23세', 0)",1100.0,101,19300.0,38,4.0,4.9,9,50.0,1.0,2,0
201,상의,반소매 티셔츠,S.P T-SHIRT - BLACK,NM32TS06M1BK,1,0,2,0.0,"('19~23세', 0)",1500.0,21830,46000.0,0,5.0,4.9,2464,11000.0,1.0,2,0
202,상의,긴소매 티셔츠,컷오프 인시전 티셔츠 [코코아],MW024,0,0,1,1.0,"('19~23세', 0)",950.0,883,54400.0,20,5.0,4.8,12,50.0,0.95,2,0
203,상의,반소매 티셔츠,(23SS)SPACING OUT DOG 반팔 티셔츠 화이트,22934,0,0,0,0.0,"('19~23세', 0)",3200.0,4526,28000.0,0,6.0,4.7,154,1600.0,0.988095238095238,2,0
204,상의,반소매 티셔츠,공용 체인스티치 토널 하트 로고 반소매 티셔츠 - 네이비 / UTS022726491,UTS022726491SS23,0,0,2,0.0,"('24~28세', 0)",1000.0,181,148000.0,38,6.0,5.0,4,50.0,1.0,3,0
205,상의,니트/스웨터,RR HALF ZIP-UP CROP KNIT TOP BLACK,RR231KT003BK,0,0,1,1.0,"('29~33세', 0)",1200.0,1553,129500.0,30,4.0,5.0,8,50.0,1.0,4,0
206,상의,후드 티셔츠,Signature bolero hoodie - KHAKI BEIGE,SF1DBO157KB,0,0,1,1.0,"('24~28세', 0)",1500.0,1376,72000.0,0,5.0,5.0,12,50.0,1.0,3,0
207,상의,긴소매 티셔츠,MRB PISTE_32YE3020,5002010624,0,0,0,0.0,"('24~28세', 0)",1600.0,1052,95000.0,0,5.0,4.9,124,300.0,0.975,3,0
208,상의,스포츠/용품,테크 2.0 반팔티 1326413-001,1326413-001,0,0,0,0.0,"('19~23세', 0)",5500.0,4388,39000.0,0,5.0,4.8,1578,3300.0,0.9767441860465116,2,0
209,상의,니트/스웨터,[1차 리오더] Pure saxon wool collared pullover_Navy,UM233PO08NV,1,0,0,0.0,"('29~33세', 0)",7100.0,980,118300.0,30,5.0,4.8,90,300.0,0.9428571428571428,4,0
210,상의,스포츠/용품,몬드 릴렉스핏 크롭 티셔츠 4 color,HD23STS01W02,0,0,1,1.0,"('24~28세', 0)",350.0,842,27200.0,15,6.0,4.8,85,300.0,1.0,3,0
211,상의,후드 티셔츠,가슴 소매 쉐도우 3도 나염 포인트 후드 티셔츠,FA4UTS321,1,0,1,1.0,"('40세~', 0)",2000.0,140,9800.0,80,5.0,5.0,5,50.0,1.0,6,0
212,상의,니트/스웨터,Ribbed Open Shoulder Knit [Charcoal],TMB234KT601_53,1,0,1,1.0,"('24~28세', 0)",4400.0,2059,169000.0,0,5.0,4.9,48,150.0,0.9848484848484848,3,0
213,상의,스포츠/용품,와플 로우 롱 슬리브 3 color,HD23FMT01M04,0,0,0,0.0,"('24~28세', 0)",850.0,202,44200.0,25,6.0,4.7,73,150.0,0.9871794871794872,3,0
214,상의,반소매 티셔츠,SPACE CAT 피그먼트 반팔티,BLACK,0,0,2,1.0,"('24~28세', 0)",2100.0,7609,32900.0,33,6.0,4.9,393,2300.0,0.98015873015873,3,0
215,상의,니트/스웨터,크로셰 크루넥 스웨터 (크림),CXC2KT05K-CRM,0,0,2,0.0,"('24~28세', 0)",2600.0,524,135000.0,10,5.0,4.9,14,50.0,1.0,3,0
216,상의,맨투맨/스웨트셔츠,나이프 엣지 스웻셔츠 화이트,IDG22E002,0,0,1,1.0,"('24~28세', 0)",1200.0,343,24000.0,65,5.0,4.3,3,50.0,1.0,3,0
217,상의,긴소매 티셔츠,RR ARROW POINT LONG SLEEVE T-SHIRT_BLACK,RR233TP003BLACK,0,0,1,1.0,"('24~28세', 0)",1100.0,1287,65700.0,10,4.0,4.9,13,50.0,1.0,3,0
218,상의,스포츠/용품,에어라이트 스포츠 브라탑,에어라이트 스포츠 브라탑,0,0,1,1.0,"('19~23세', 0)",750.0,2448,29900.0,0,5.0,4.8,550,800.0,0.988095238095238,2,0
219,상의,반소매 티셔츠,아일렛 빅 로고 티셔츠 (블랙),HM23SS721624,1,0,2,1.0,"('19~23세', 0)",1000.0,2140,45600.0,5,5.0,4.8,93,400.0,0.986842105263158,2,0
220,상의,니트/스웨터,NO COLOR STAR CAT KNIT - BLACK,IBC23UKN15BK,0,0,2,1.0,"('24~28세', 0)",1600.0,1257,92000.0,0,6.0,4.9,14,150.0,1.0,3,0
221,상의,스포츠/용품,Soccer 크롭 탑 - 스카이블루 / IR9779,IR9779,0,0,1,1.0,"('19~23세', 0)",2500.0,3031,39900.0,19,4.0,4.8,114,250.0,0.9634146341463414,2,0
222,상의,셔츠/블라우스,베이직 루즈드 타탄 체크 셔츠_차콜,AREUBAN23SS17,0,0,0,0.0,"('24~28세', 0)",1200.0,1295,51800.0,30,5.0,4.9,369,550.0,1.0,3,0
223,상의,긴소매 티셔츠,[2PACK] 베이식 무지 레이어드 긴팔 티셔츠,102_2P,0,0,0,0.0,"('24~28세', 0)",3100.0,3665,21900.0,36,5.0,4.8,1957,3600.0,0.902439024390244,3,0
224,상의,셔츠/블라우스,이스트우드 웨스턴 체크셔츠 블루 블랙,L3AS0010BK,0,0,0,0.0,"('29~33세', 0)",1000.0,308,115200.0,10,5.0,5.0,23,50.0,1.0,4,0
225,상의,후드 티셔츠,860g 하이넥 피그먼트 벌키 후디-MOON GRAY-,SVHD09DB,0,0,0,0.0,"(0, 0)",1000.0,505,68000.0,40,5.0,4.8,21,100.0,1.0,0,0
226,상의,후드 티셔츠,리버스 워시드 크롭 데님 후드 티셔츠 [미드블루],ALSHD3305MB,0,0,1,1.0,"('19~23세', 0)",1400.0,3600,75600.0,10,5.0,4.5,31,100.0,0.9583333333333334,2,0
227,상의,반소매 티셔츠,카프리 시트론 드로잉 썸머 그래픽 반팔 티셔츠 아이보리,SA23SSMT17IV,1,0,2,0.0,"('24~28세', 0)",1000.0,8033,79000.0,0,4.0,4.9,712,2500.0,0.9431818181818182,3,0
228,상의,후드 티셔츠,NEW CLASSIC LOGO HOODIE burgundy,1MG23FHD103BGD,1,0,0,1.0,"('40세~', 0)",900.0,93,92650.0,15,7.0,4.8,8,50.0,0.875,6,0
229,상의,반소매 티셔츠,PDC LOGO TEE WHITE,PRTHSSRS02UC2,1,0,1,1.0,"('19~23세', 0)",900.0,5084,33600.0,20,5.0,4.7,271,950.0,1.0,2,0
230,상의,후드 티셔츠,LOCATION HOODIE [GREEN],LSVT02,1,0,0,0.0,"('24~28세', 0)",3300.0,1544,55300.0,30,5.0,4.7,55,200.0,0.9833333333333332,3,0
231,상의,스포츠/용품,스컬리프트 오버핏 후드 멜란지그레이,WA3GHDM002MG,1,0,0,0.0,"('24~28세', 0)",1100.0,179,79000.0,11,5.0,5.0,13,50.0,1.0,3,0
232,상의,후드 티셔츠,컷아웃 숄더 그런지 후드 차콜,FA2301HD02CH,1,0,1,1.0,"('19~23세', 0)",4200.0,3022,71200.0,20,5.0,4.8,31,100.0,1.0,2,0
233,상의,긴소매 티셔츠,Vintage Long Sleeve Henley Shirt Camel,B-TOP-0003-CAMEL,0,1,2,0.0,"('40세~', 0)",1500.0,199,57000.0,0,5.0,4.9,31,50.0,1.0,6,0
234,상의,셔츠/블라우스,RACING DENIM SHIRT (BLACK),WK23SSSH02BK,0,0,2,0.0,"('19~23세', 0)",1600.0,1042,111200.0,20,5.0,5.0,23,50.0,1.0,2,0
235,상의,니트/스웨터,에센셜 하찌 라운드 오버핏 니트 -7col-,JPS36,0,0,0,0.0,"('19~23세', 0)",2800.0,1672,39900.0,60,5.0,4.8,264,500.0,0.9767441860465116,2,0
236,상의,반소매 티셔츠,[패키지][블랙+화이트선택]레이어드오버핏반팔티셔츠_일반기장(+4cm) LATS0104,LATS0104S2,0,0,2,1.0,"('40세~', 0)",1400.0,234,19900.0,50,5.0,4.8,130,500.0,0.9285714285714286,6,0
237,상의,반소매 티셔츠,[Pat&Mat] Time Bomb T-shirt(WHITE),MB23S4HTU15WH,1,0,2,1.0,"('24~28세', 0)",1600.0,3480,39200.0,20,5.0,4.9,120,650.0,0.9642857142857144,3,0
238,상의,셔츠/블라우스,Comfort Shirt  01 (Linen Flower (Bold)),PCD0MSH401LF,1,0,2,0.0,"('29~33세', 0)",1600.0,503,189000.0,0,4.0,4.9,71,200.0,0.9736842105263158,4,0
239,상의,긴소매 티셔츠,[오정규X드로우핏] 수피마 실켓 프리미엄 코튼 롱슬리브 [2COLORS],DFTS3208,1,0,0,0.0,"('24~28세', 0)",2000.0,1011,28800.0,20,6.0,4.9,152,600.0,0.986842105263158,3,0
240,상의,반소매 티셔츠,컷 헤비 피그먼트 티셔츠-스톤 네이비-,23summer-PGT,1,0,0,0.0,"(0, 0)",1700.0,3497,36600.0,40,5.0,4.9,899,3400.0,0.9827586206896552,0,0
241,상의,반소매 티셔츠,VSW Puppy T-Shirts Deep Green,VS2202ST07DP,1,0,2,0.0,"('19~23세', 0)",650.0,6942,34400.0,20,6.0,4.8,1310,2500.0,0.9883720930232558,2,0
242,상의,반소매 티셔츠,BASEBALL SCRIPT JERSEY (WHITE),WK23SSSH03WT,0,0,2,0.0,"('19~23세', 0)",450.0,1243,76300.0,30,5.0,5.0,24,100.0,1.0,2,0
243,상의,반소매 티셔츠,"2color 남 릴렉스핏 헤비 코튼 로고 반팔 티셔츠 (화이트, 블랙) J400168",J400168,0,0,0,0.0,"('19~23세', 0)",2100.0,10710,52000.0,0,5.0,4.6,1075,4900.0,0.8409090909090909,2,0
244,상의,반소매 티셔츠,듀스 네로 반팔티 화이트,FA2202ST28WH,1,0,2,1.0,"('19~23세', 0)",3800.0,78092,38700.0,10,5.0,4.8,7535,15000.0,0.9767441860465116,2,0
245,상의,민소매 티셔츠,LSB 하트 로고 슬리브리스 티셔츠 (네이비),C232RWSL01NYFF,1,0,1,1.0,"('19~23세', 0)",1200.0,3125,22400.0,30,7.0,4.7,99,300.0,1.0,2,0
246,상의,민소매 티셔츠,크롭 탱크 - 옐로우 / IT8157,IT8157,0,0,1,1.0,"('24~28세', 0)",1400.0,835,29900.0,23,4.0,4.5,34,100.0,0.9791666666666666,3,0
247,상의,셔츠/블라우스,[NF] 웨스턴 아일렛 셔츠  (CREAM)_F23ZB258,F23QZ258,1,0,1,1.0,"('19~23세', 0)",2000.0,1450,55200.0,20,5.0,4.9,21,50.0,0.9705882352941176,2,0
248,상의,긴소매 티셔츠,[2PACK] 실켓 긴팔 티셔츠,23FM,0,1,0,0.0,"('24~28세', 0)",3600.0,1562,38900.0,35,6.0,4.7,68,500.0,0.9697508896797152,3,0
249,상의,후드 티셔츠,빅 로고 풀오버 후디(23SS) 크림,PNES23KE0302,0,0,1,1.0,"('40세~', 0)",750.0,152,49000.0,45,5.0,4.8,4,50.0,1.0,6,0
250,상의,니트/스웨터,오슬로 모헤어 니트 (미드나잇 블루),Oslo Mohair Knit (Midnight Blue),0,0,0,0.0,"('24~28세', 0)",9100.0,1176,78300.0,10,13.0,4.9,84,350.0,1.0,3,0
251,상의,민소매 티셔츠,UNISEX 오버핏 싱글 저지 퍼피 서핑 발포 프린트 슬리브리스 화이트(FCD2TS608M),FCD2TS608M_WH,0,0,2,0.0,"('29~33세', 0)",1700.0,392,27300.0,30,6.0,5.0,18,150.0,1.0,4,0
252,상의,맨투맨/스웨트셔츠,남녀공용 블랙 릴렉스핏 스몰 모노그램 로고 기모 스웨트셔츠 J321585 BEH,J321585 BEH,0,1,0,1.0,"('19~23세', 0)",5100.0,5246,67300.0,32,5.0,4.7,328,750.0,0.9545454545454546,2,0
253,상의,스포츠/용품,휠라벨로 브라탑(FI4ITF2443FBLK),1170FI4ITF2443FBLK,0,0,1,1.0,"(0, 0)",550.0,240,27000.0,0,5.0,4.9,8,50.0,1.0,0,0
